Name,Year,Salary
Boston Scott,2022,1750000
Jack Cichy,2018,556552
Jack Cichy,2019,476294
Jack Cichy,2020,44118
Tanner Lee,2018,28235
Trenton Cannon,2018,619228
Trenton Cannon,2019,476294
Trenton Cannon,2020,750000
Trenton Cannon,2021,868889
Trenton Cannon,2022,585444
Trevon Young,2018,105308
Trevon Young,2019,32000
Trevon Young,2020,408000
Matt Pryor,2018,612784
Matt Pryor,2019,570000
Matt Pryor,2020,750000
Matt Pryor,2021,920000
Matt Pryor,2022,5545000
Equanimeous St. Brown,2018,598408
Equanimeous St. Brown,2019,393000
Equanimeous St. Brown,2020,675000
Equanimeous St. Brown,2021,613889
Equanimeous St. Brown,2022,965000
Cedrick Wilson Jr.,2018,481408
Cedrick Wilson Jr.,2019,445235
Cedrick Wilson Jr.,2020,675000
Cedrick Wilson Jr.,2021,2183000
Cedrick Wilson Jr.,2022,7750000
Cedrick Wilson Jr.,2023,7000000
Cedrick Wilson Jr.,2024,7300000
Cornell Armstrong,2018,598408
Cornell Armstrong,2019,335294
Cornell Armstrong,2020,750000
Cornell Armstrong,2021,70000
Cornell Armstrong,2022,589722
Braxton Berrios,2018,481408
Braxton Berrios,2019,495000
Braxton Berrios,2020,675000
Braxton Berrios,2021,850000
Braxton Berrios,2022,6500000
Braxton Berrios,2023,5500000
Jordan Thomas,2018,598408
Jordan Thomas,2019,393000
Greg Senat,2018,481408
Greg Senat,2019,502941
Greg Senat,2020,516176
Greg Senat,2021,47222
Greg Senat,2022,0
Colby Gossett,2018,254118
Colby Gossett,2019,33529
Colby Gossett,2020,350000
Colby Gossett,2021,850000
Colby Gossett,2022,965000
Peter Kalambayi,2018,598408
Peter Kalambayi,2019,570000
Peter Kalambayi,2020,750000
Peter Kalambayi,2021,42000
Bradley Bozeman,2018,598408
Bradley Bozeman,2019,570000
Bradley Bozeman,2020,750000
Bradley Bozeman,2021,2183000
Bradley Bozeman,2022,2800000
Keishawn Bierria,2018,598408
Keishawn Bierria,2019,67059
Ade Aruna,2018,481408
Ade Aruna,2019,8000
Danny Etling,2018,129200
Danny Etling,2019,72000
Danny Etling,2020,142800
Danny Etling,2021,55067
Danny Etling,2022,207000
Alex McGough,2018,129200
Alex McGough,2019,320298
Alex McGough,2020,33600
Matthew Adams,2018,581584
Matthew Adams,2019,570000
Matthew Adams,2020,750000
Matthew Adams,2021,920000
Matthew Adams,2022,1187500
Jermaine Kelly,2018,463776
Jermaine Kelly,2019,24000
Jullian Taylor,2018,578044
Jullian Taylor,2019,570000
Javon Wims,2018,575912
Javon Wims,2019,570000
Javon Wims,2020,661765
Javon Wims,2022,300011
Devante Downs,2018,574400
Devante Downs,2019,335294
Devante Downs,2020,750000
David Williams,2018,338824
Quentin Poling,2018,129200
Quentin Poling,2019,24000
Marcell Ateman,2018,282353
Marcell Ateman,2019,402353
Marcell Ateman,2020,25200
Jason Sanders,2018,571200
Jason Sanders,2019,570000
Jason Sanders,2020,750000
Jason Sanders,2021,4770000
Jason Sanders,2022,2750000
Jason Sanders,2023,3375000
Jason Sanders,2024,3775000
Jason Sanders,2025,4000000
Jason Sanders,2026,4250000
Leon Jacobs,2018,550033
Leon Jacobs,2019,570000
Leon Jacobs,2020,750000
Travin Howard,2018,83600
Travin Howard,2019,495000
Travin Howard,2020,425000
Travin Howard,2021,780000
Travin Howard,2022,719444
James Looney,2018,169412
James Looney,2019,136000
Jordan Mailata,2018,548745
Jordan Mailata,2019,413824
Jordan Mailata,2020,675000
Jordan Mailata,2021,10850000
Jordan Mailata,2022,8000000
Jordan Mailata,2023,15000000
Jordan Mailata,2024,15000000
Jordan Mailata,2025,16000000
Jordan Mailata,2026,0
Jordan Mailata,2027,0
Andre Smith,2018,569048
Andre Smith,2019,570000
Andre Smith,2020,441176
Andre Smith,2021,1267500
Andre Smith,2022,123200
Zaire Franklin,2018,567056
Zaire Franklin,2019,570000
Zaire Franklin,2020,750000
Zaire Franklin,2021,920000
Zaire Franklin,2022,3610000
Zaire Franklin,2023,3000000
Zaire Franklin,2024,3390000
Bo Scarbrough,2018,56471
Bo Scarbrough,2019,203824
Bo Scarbrough,2020,98506
Nick Bawden,2018,447204
Nick Bawden,2019,453706
Nick Bawden,2020,675000
Nick Bawden,2021,303333
Nick Bawden,2022,480000
Zach Sieler,2018,560680
Zach Sieler,2019,134118
Zach Sieler,2020,1750000
Zach Sieler,2021,2275000
Zach Sieler,2022,2325000
Zach Sieler,2023,2975000
Hunter Bradley,2018,557344
Hunter Bradley,2019,570000
Hunter Bradley,2020,750000
Richie James,2018,556572
Richie James,2020,750000
Richie James,2021,920000
Richie James,2022,1065000
Greg Stroman,2018,555776
Greg Stroman,2019,403412
Greg Stroman,2020,675000
Kendrick Norton,2018,56471
Kendrick Norton,2019,378000
Keion Crossen,2018,554392
Keion Crossen,2019,570000
Keion Crossen,2020,750000
Keion Crossen,2021,920000
Keion Crossen,2022,3035000
Keion Crossen,2023,3170000
Keion Crossen,2024,3245000
Justin Lawler,2018,553740
Justin Lawler,2019,393000
Justin Lawler,2020,675000
Justin Lawler,2021,339999
Will Clapp,2018,553136
Will Clapp,2019,570000
Will Clapp,2020,132353
Will Clapp,2021,130222
Will Clapp,2022,1187500
Joshua Frazier,2018,22800
Logan Cooke,2018,551624
Logan Cooke,2019,570000
Logan Cooke,2020,750000
Logan Cooke,2021,3920000
Logan Cooke,2022,2080000
Logan Cooke,2023,2000000
Logan Cooke,2024,2000000
Logan Cooke,2025,2920000
Kendall Donnerson,2018,112941
Kendall Donnerson,2019,88000
Logan Woodside,2019,136000
Logan Woodside,2020,610000
Logan Woodside,2021,761111
Logan Woodside,2022,283444
Ryan Izzo,2018,432072
Ryan Izzo,2019,495000
Ryan Izzo,2020,675000
Ryan Izzo,2021,47222
Justin Jackson,2018,395294
Justin Jackson,2019,570000
Justin Jackson,2020,750000
Justin Jackson,2021,920000
Justin Jackson,2022,977500
Rod Taylor,2018,432072
Auden Tate,2018,225882
Auden Tate,2019,538765
Auden Tate,2020,750000
Auden Tate,2021,920000
Auden Tate,2022,277200
Korey Cunningham,2018,542190
Korey Cunningham,2019,570000
Korey Cunningham,2020,750000
Korey Cunningham,2021,613333
Korey Cunningham,2022,184800
Austin Proehl,2018,76000
Trey Quinn,2018,452719
Trey Quinn,2019,570000
Trey Quinn,2020,178518
Jeff Holland,2018,141176
Jeff Holland,2019,24000
Phillip Lindsay,2018,488118
Phillip Lindsay,2019,570000
Phillip Lindsay,2020,750000
Phillip Lindsay,2021,1080882
Jimmy Williams,2018,10000
Austin Schlottmann,2018,129200
Austin Schlottmann,2019,495000
Austin Schlottmann,2020,675000
Austin Schlottmann,2021,425000
Austin Schlottmann,2022,965000
Trey Marshall,2018,84706
Trey Marshall,2019,570000
Trey Marshall,2020,750000
Trey Marshall,2021,920000
Michael Badgley,2018,225882
Michael Badgley,2019,570000
Michael Badgley,2020,750000
Michael Badgley,2021,613333
Michael Badgley,2022,632500
Chris Cooper,2018,15200
Chris Cooper,2019,29118
Chris Cooper,2020,100800
Steve Ishmael,2018,53200
Steve Ishmael,2019,378000
Robert Jackson,2018,68400
Robert Jackson,2019,409236
Robert Jackson,2020,476471
Robert Jackson,2021,236110
Tomasi Laulile,2018,106400
Skai Moore,2018,212118
Skai Moore,2019,33529
Skai Moore,2020,150000
Skai Moore,2021,465000
George Odum,2018,493000
George Odum,2019,570000
George Odum,2020,750000
George Odum,2021,2133000
George Odum,2022,3035000
George Odum,2023,1440000
George Odum,2024,1225000
George Odum,2025,0
George Odum,2026,0
Tony Adams,2018,15200
Dee Delaney,2018,30000
Dee Delaney,2019,33529
Dee Delaney,2021,780000
Dee Delaney,2022,895000
Tre Herndon,2018,485000
Tre Herndon,2019,570000
Tre Herndon,2020,750000
Tre Herndon,2021,1897059
Tre Herndon,2022,1187500
Michael Hughes,2018,368000
Lyndon Johnson,2018,84706
Lyndon Johnson,2019,32000
Allen Lazard,2018,56471
Allen Lazard,2019,495000
Allen Lazard,2020,675000
Allen Lazard,2021,850000
Allen Lazard,2022,3986000
K.C. McDermott,2018,129200
K.C. McDermott,2019,398000
K.C. McDermott,2020,287059
K.C. McDermott,2021,476667
K.C. McDermott,2022,318344
Quenton Meeks,2018,367059
Quenton Meeks,2019,104000
Quenton Meeks,2020,79412
Dorren Miller,2018,121600
C.J. Reavis,2018,141176
C.J. Reavis,2019,64000
Davin Bellamy,2018,129200
Davin Bellamy,2019,0
Davin Bellamy,2020,142800
Andre Chachere,2018,28235
Andre Chachere,2019,58235
Andre Chachere,2020,142800
Andre Chachere,2021,660000
Andre Chachere,2022,412500
Andre Chachere,2023,940000
Lavon Coleman,2018,56471
Anthony Coyle,2018,106400
Anthony Coyle,2020,225246
Trevor Daniel,2018,482000
Trevor Daniel,2020,50400
Mason Gentry,2018,30400
Jaryd Jones-Smith,2019,104000
Jaryd Jones-Smith,2020,197764
Jaryd Jones-Smith,2021,166799
Vyncint Smith,2018,490000
Vyncint Smith,2019,469412
Vyncint Smith,2020,654412
Vyncint Smith,2021,326222
Vyncint Smith,2022,184800
Jester Weah,2018,129200
Jester Weah,2019,29118
Austin Barnard,2018,365000
Cameron Batson,2018,338824
Cameron Batson,2019,393000
Cameron Batson,2020,357353
Cameron Batson,2021,593333
Cameron Batson,2022,358200
Deontay Burnett,2018,310588
Deontay Burnett,2019,33529
Deontay Burnett,2020,197765
Dalyn Dawkins,2017,0
Dalyn Dawkins,2018,30400
Dalyn Dawkins,2019,8000
Dalyn Dawkins,2020,16800
Nick DeLuca,2018,282353
Matt Dickerson,2018,489000
Matt Dickerson,2019,335294
Matt Dickerson,2020,750000
Matt Dickerson,2021,28000
Matt Dickerson,2022,965000
Nico Falah,2018,310588
Nico Falah,2019,393000
Sharif Finch,2018,496000
Sharif Finch,2020,44118
Sharif Finch,2021,87911
Rico Gafford,2018,77071
Rico Gafford,2019,145588
Rico Gafford,2020,67200
Rico Gafford,2021,194422
Joshua Kalu,2018,141176
Joshua Kalu,2019,486706
Joshua Kalu,2020,750000
Joshua Kalu,2021,490000
Joshua Kalu,2022,965000
Elijah Nkansah,2018,56471
Elijah Nkansah,2019,29118
Elijah Nkansah,2020,142800
Devin Ross,2018,83600
Devin Ross,2019,88000
Aaron Stinnie,2019,234706
Aaron Stinnie,2020,750000
Aaron Stinnie,2021,1250000
Aaron Stinnie,2022,1400000
Jordan Veasy,2018,15200
Jordan Veasy,2019,32000
Jordan Veasy,2021,220533
Damon Webb,2018,129200
Ethan Wolf,2018,68400
Ethan Wolf,2019,32000
Ethan Wolf,2020,75600
Ethan Wolf,2021,220534
Ike Boettger,2018,451765
Ike Boettger,2019,570000
Ike Boettger,2020,750000
Ike Boettger,2021,2133000
Ike Boettger,2022,1047500
Gerhard De Beer,2018,38000
Keith Ford,2018,84706
Robert Foster,2018,225882
Robert Foster,2019,570000
Robert Foster,2020,485294
Robert Foster,2021,238000
Robert Foster,2022,200200
Mike Love,2018,112941
Mike Love,2019,393000
Mike Love,2020,174106
Mike Love,2021,165600
Mike Love,2022,207000
Cam Phillips,2018,60800
Corey Thompson,2018,169412
Corey Thompson,2019,570000
Levi Wallace,2018,225882
Levi Wallace,2019,570000
Levi Wallace,2020,750000
Levi Wallace,2021,2050000
Levi Wallace,2022,4000000
Levi Wallace,2023,4000000
Cayson Collins,2018,15200
Jalen Davis,2018,112941
Jalen Davis,2019,134118
Jalen Davis,2020,264706
Jalen Davis,2021,920000
Jalen Davis,2022,1035000
Connor Hilland,2018,129200
Buddy Howell,2018,480000
Buddy Howell,2019,570000
Buddy Howell,2020,750000
Buddy Howell,2021,541667
Greg Joseph,2018,423529
Greg Joseph,2019,67059
Greg Joseph,2020,174106
Greg Joseph,2021,780000
Greg Joseph,2022,2433000
Jamiyus Pittman,2018,68400
David Steinmetz,2018,45600
David Steinmetz,2019,378000
David Steinmetz,2020,143529
David Steinmetz,2021,267999
Darren Andrews,2018,90000
John Atkins,2018,56471
John Atkins,2019,349412
John Atkins,2020,150000
Trent Harris,2018,129200
Trent Harris,2019,495000
Trent Harris,2020,33600
Frank Herron,2018,91200
Frank Herron,2019,87353
Frank Herron,2021,185222
J.C. Jackson,2018,490000
J.C. Jackson,2019,570000
J.C. Jackson,2020,750000
J.C. Jackson,2021,3384000
J.C. Jackson,2022,28000000
J.C. Jackson,2023,12000000
J.C. Jackson,2024,14375000
J.C. Jackson,2025,14025000
J.C. Jackson,2026,14100000
Chris Lacy,2018,56471
Chris Lacy,2019,145588
Chris Lacy,2020,75600
Chris Lacy,2022,195500
A.J. Moore,2018,480000
A.J. Moore,2019,570000
A.J. Moore,2020,644118
A.J. Moore,2021,2133000
A.J. Moore,2022,2500000
A.J. Moore,2023,0
A.J. Moore,2024,0
Ralph Webb,2018,30400
Ralph Webb,2019,48000
Dimitri Flowers,2018,28235
Frankie Luvu,2018,480000
Frankie Luvu,2019,301765
Frankie Luvu,2020,750000
Frankie Luvu,2021,1100000
Frankie Luvu,2022,5000000
Frankie Luvu,2023,4000000
Dakoda Shepley,2020,197764
Dakoda Shepley,2021,660000
Dakoda Shepley,2022,275666
Anthony Wint,2018,56471
Randin Crecelius,2018,83600
Randin Crecelius,2019,378000
Gus Edwards,2018,338824
Gus Edwards,2019,570000
Gus Edwards,2020,750000
Gus Edwards,2021,4750000
Gus Edwards,2022,3250000
Gus Edwards,2023,4384000
Justin Evans,2018,15200
Janarion Grant,2018,106400
Myles Humphrey,2018,83600
Myles Humphrey,2019,378000
Alvin Jones,2018,83600
Nick Keizer,2018,38000
Nick Keizer,2020,610000
Andre Levrone,2018,7600
Trent Sieg,2018,451765
Trent Sieg,2019,570000
Trent Sieg,2020,750000
Trent Sieg,2021,1307500
Trent Sieg,2022,1035000
Trent Sieg,2023,1080000
Mark Thompson,2018,38000
De'Lance Turner,2018,369177
De'Lance Turner,2019,268235
Kaare Vedvik,2018,133200
Kaare Vedvik,2019,16000
Kaare Vedvik,2020,109200
Darious Williams,2018,338824
Darious Williams,2019,570000
Darious Williams,2020,750000
Darious Williams,2021,4766000
Darious Williams,2022,8000000
Darious Williams,2023,12000000
Darious Williams,2024,10000000
Quinton Flowers,2018,28235
Jordan Franks,2018,282353
Jordan Franks,2019,33529
Jordan Franks,2020,100800
Jordan Franks,2022,207000
Trayvon Henderson,2018,369000
Trayvon Henderson,2019,116471
Trayvon Henderson,2020,8400
Trayvon Henderson,2021,203622
Chris Worley,2018,56471
Elijah Campbell,2020,143529
Elijah Campbell,2021,647778
Elijah Campbell,2022,895000
Christian DiLauro,2018,119000
Christian DiLauro,2019,88000
Christian DiLauro,2021,174667
Christian DiLauro,2022,126500
Daniel Ekuale,2018,98800
Daniel Ekuale,2019,433059
Daniel Ekuale,2021,389843
Daniel Ekuale,2022,1052778
Desmond Harrison,2018,500000
Dontrell Hilliard,2018,338824
Dontrell Hilliard,2019,559588
Dontrell Hilliard,2020,132353
Dontrell Hilliard,2021,357778
Dontrell Hilliard,2022,1187500
Montrel Meander,2018,141176
Montrel Meander,2019,80000
Montrel Meander,2020,180212
Montrel Meander,2021,465000
Da'Mari Scott,2018,112941
Da'Mari Scott,2019,167647
Da'Mari Scott,2020,150000
Derrick Willies,2018,399912
Derrick Willies,2019,136000
Derrick Willies,2020,90106
Olasunkanmi Adeniyi,2018,412412
Olasunkanmi Adeniyi,2019,570000
Olasunkanmi Adeniyi,2020,750000
Olasunkanmi Adeniyi,2021,1000000
Olasunkanmi Adeniyi,2022,1187500
Greg Gilmore,2019,96000
Quadree Henderson,2018,191470
Quadree Henderson,2019,48000
Trey Johnson,2018,487500
Pharoah McKever,2018,91200
Patrick Morris,2018,129200
Patrick Morris,2019,116471
Patrick Morris,2020,174106
Matthew Thomas,2018,30400
Kendal Vickers,2018,7600
Kendal Vickers,2020,610000
Kendal Vickers,2021,390000
Kendal Vickers,2022,895000
Raymond Davison,2018,76000
Step Durham,2018,363000
Ryan Hunter,2018,129200
Ryan Hunter,2019,0
Ryan Hunter,2020,117600
Ryan Hunter,2021,165600
Chase Litton,2018,129200
Tejan Koroma,2018,363000
Robert McCray,2018,129200
Robert McCray,2019,58235
J.D. Moore,2018,368000
Jimmy Murray,2018,282353
Jimmy Murray,2019,64000
Jimmy Murray,2020,238235
Jimmy Murray,2021,18400
Jimmy Murray,2022,195500
Ben Niemann,2018,486000
Ben Niemann,2019,570000
Ben Niemann,2020,750000
Ben Niemann,2021,1570000
Ben Niemann,2022,1035000
Byron Pringle,2018,378000
Byron Pringle,2019,465882
Byron Pringle,2020,630883
Byron Pringle,2021,2133000
Byron Pringle,2022,4125000
Arrion Springs,2018,15200
Jordan Smallwood,2018,15200
D'Montre Wade,2018,129200
Darrel Williams,2018,495000
Darrel Williams,2019,528353
Darrel Williams,2020,750000
Darrel Williams,2021,1600000
Darrel Williams,2022,1187500
Tony Brown,2018,395294
Tony Brown,2019,0
Tony Brown,2020,750000
Tony Brown,2022,911389
Zachary Crabtree,2018,378000
Chris Durant,2018,15200
Brandon Facyson,2018,490000
Brandon Facyson,2019,570000
Brandon Facyson,2020,750000
Brandon Facyson,2021,715556
Brandon Facyson,2022,3840000
Bijhon Jackson,2019,136000
D'Juan Hines,2018,423529
J.J. Jones,2018,28235
Detrez Newsome,2018,310588
Trenton Scott,2018,451765
Trenton Scott,2019,570000
Trenton Scott,2020,750000
Trenton Scott,2021,1650000
Trenton Scott,2022,1035000
Jordan Chunn,2018,129200
Jordan Chunn,2019,120000
David Wells,2018,91200
David Wells,2019,378000
David Wells,2021,55067
David Wells,2022,138000
Jake Campos,2018,129200
Austin Larkin,2019,58235
Austin Larkin,2020,476471
Austin Larkin,2021,139222
Kyle Queiro,2018,129200
Charvarius Ward,2018,480000
Charvarius Ward,2019,570000
Charvarius Ward,2020,750000
Charvarius Ward,2021,3384000
Charvarius Ward,2022,13500000
Charvarius Ward,2023,14000000
Charvarius Ward,2024,13000000
Charvarius Ward,2025,0
Charvarius Ward,2026,0
Donovan Olumba,2018,129200
Donovan Olumba,2019,29118
Tyree Robinson,2018,84706
Evan Brown,2018,490000
Evan Brown,2019,134118
Evan Brown,2020,113436
Evan Brown,2021,920000
Evan Brown,2022,2025000
Sean Chandler,2018,490000
Sean Chandler,2019,134118
Sean Chandler,2020,50400
Sean Chandler,2021,920000
Sean Chandler,2022,1035000
Jawill Davis,2018,388412
Tae Davis,2018,485000
Tae Davis,2019,301765
Tae Davis,2020,750000
Tae Davis,2021,1100000
Nick Gates,2018,368000
Nick Gates,2019,495000
Nick Gates,2020,2175000
Nick Gates,2021,2825000
Nick Gates,2022,2500000
Grant Haley,2018,310588
Grant Haley,2019,570000
Grant Haley,2020,170118
Grant Haley,2021,47222
Grant Haley,2022,551111
Marcus Baugh,2019,383000
Marcus Baugh,2020,143529
Saeed Blacknall,2018,45600
Saeed Blacknall,2019,32000
Jason Cabinda,2018,310588
Jason Cabinda,2019,234706
Jason Cabinda,2020,750000
Jason Cabinda,2021,920000
Jason Cabinda,2022,2035000
Jason Cabinda,2023,2065000
Eddy Pineiro,2018,388000
Eddy Pineiro,2019,495000
Eddy Pineiro,2020,675000
Eddy Pineiro,2021,216667
Eddy Pineiro,2022,895000
Paul Butler,2018,56471
Paul Butler,2019,24000
Chris Warren,2018,363000
Josh Adams,2018,423529
Josh Adams,2019,268235
Josh Adams,2020,264706
Asantay Brown,2018,114000
Bruce Hector,2018,112941
Bruce Hector,2019,67059
Bruce Hector,2020,214236
Bruce Hector,2021,279666
Ryan Neal,2018,141176
Ryan Neal,2019,100588
Ryan Neal,2020,617647
Ryan Neal,2021,920000
Ryan Neal,2022,1035000
Joe Ostman,2018,144000
Joe Ostman,2019,400500
Joe Ostman,2020,225246
Joe Ostman,2021,440000
Jeremy Reaves,2018,56471
Jeremy Reaves,2019,349412
Jeremy Reaves,2020,397059
Jeremy Reaves,2021,47222
Jeremy Reaves,2022,965000
Chandon Sullivan,2018,10000
Chandon Sullivan,2019,570000
Chandon Sullivan,2020,750000
Chandon Sullivan,2021,2133000
Chandon Sullivan,2022,1750000
Quin Blanding,2019,136000
Simmie Cobbs Jr.,2018,84706
Shay Fields,2018,22800
Matt Flanagan,2018,84706
Danny Johnson,2018,476235
Danny Johnson,2019,507529
Danny Johnson,2020,750000
Danny Johnson,2021,513333
Danny Johnson,2022,632500
Timon Parris,2018,56471
Timon Parris,2019,87353
Timon Parris,2020,42000
Timon Parris,2021,101200
De'Mornay Pierson-El,2019,32000
Cam Sims,2018,369882
Cam Sims,2019,203824
Cam Sims,2020,595588
Cam Sims,2021,2133000
Cam Sims,2022,2590000
Dejon Allen,2018,129200
Abdullah Anderson,2018,129200
Abdullah Anderson,2019,320294
Abdullah Anderson,2020,157306
Abdullah Anderson,2021,160266
Abdullah Anderson,2022,795556
Rashard Fant,2018,364000
Michael Joseph,2018,129200
Michael Joseph,2019,83235
Michael Joseph,2020,400000
Michael Joseph,2021,64267
Ryan Nall,2018,129200
Ryan Nall,2019,232941
Ryan Nall,2020,675000
Ryan Nall,2021,613889
Bunmi Rotimi,2021,330000
Kevin Toliver II,2018,495000
Kevin Toliver II,2019,570000
Kevin Toliver II,2020,344118
Kevin Toliver II,2021,98000
Andrew Trumbetti,2018,363500
Ryan Winslow,2020,16800
Ryan Winslow,2021,0
Mike Ford,2018,197647
Mike Ford,2019,570000
Mike Ford,2020,750000
Mike Ford,2021,950000
Mike Ford,2022,1035000
DeAndre Goolsby,2017,0
Chris Jones,2018,56471
Chris Jones,2019,268235
Chris Jones,2020,441176
Chris Jones,2021,9200
Brandon Powell,2018,492000
Brandon Powell,2019,268235
Brandon Powell,2020,750000
Brandon Powell,2021,51111
Brandon Powell,2022,1035000
Teo Redding,2018,45600
Ryan Santoso,2020,73306
Ryan Santoso,2021,0
JoJo Wicker,2018,129200
JoJo Wicker,2019,48000
Tim Boyle,2018,486000
Tim Boyle,2019,570000
Tim Boyle,2020,750000
Tim Boyle,2021,2000000
Tim Boyle,2022,277200
Raven Greene,2018,455971
Raven Greene,2019,413824
Raven Greene,2020,675000
Tyler Lancaster,2018,367059
Tyler Lancaster,2019,570000
Tyler Lancaster,2020,750000
Tyler Lancaster,2021,1250000
Alex Light,2018,454765
Alex Light,2019,570000
Kevin Rader,2019,48000
Kevin Rader,2020,44282
Kevin Rader,2021,303333
Kevin Rader,2022,795556
Kevin Rader,2023,1010000
Jeff Badet,2018,129200
Jeff Badet,2020,16800
Chad Beebe,2018,254118
Chad Beebe,2019,424235
Chad Beebe,2020,750000
Chad Beebe,2021,920000
Mike Boone,2018,487500
Mike Boone,2019,570000
Mike Boone,2020,750000
Mike Boone,2021,2600000
Mike Boone,2022,1250000
Curtis Cothran,2018,76000
Garret Dooley,2018,83600
Holton Hill,2018,495000
Holton Hill,2019,301765
Craig James,2018,141176
Craig James,2019,469412
Craig James,2020,626471
Craig James,2021,126000
Craig James,2022,277200
Hercules Mata'afa,2018,367000
Hercules Mata'afa,2019,495000
Hercules Mata'afa,2020,357353
Tray Matthews,2018,30400
Tray Matthews,2019,8000
Johnny Stanton,2018,363000
Johnny Stanton,2020,170282
Johnny Stanton,2021,119467
Roc Thomas,2018,53200
Jonathan Wynn,2018,22800
Jonathan Wynn,2019,58235
Jonathan Wynn,2020,58800
Kurt Benkert,2018,129200
Kurt Benkert,2019,378000
Kurt Benkert,2020,170282
Kurt Benkert,2021,193067
Kurt Benkert,2022,138000
Christian Blake,2018,15200
Christian Blake,2019,291176
Christian Blake,2020,675000
Christian Blake,2021,850000
Emmanuel Ellerbee,2018,84706
Emmanuel Ellerbee,2019,570000
Emmanuel Ellerbee,2020,100800
Emmanuel Ellerbee,2021,290000
Matt Gono,2018,487500
Matt Gono,2019,570000
Matt Gono,2020,750000
Matt Gono,2021,3384000
Devin Gray,2018,129200
Devin Gray,2019,80000
Devin Gray,2020,77882
J.C. Hassenauer,2019,29118
J.C. Hassenauer,2020,610000
J.C. Hassenauer,2021,780000
J.C. Hassenauer,2022,895000
Dewey Jarvis,2018,45600
Emmanuel Smith,2018,22800
Emmanuel Smith,2019,136000
Emmanuel Smith,2020,119882
Salesi Uhatafe,2018,7600
Anthony Winbush,2018,7600
Kyle Allen,2018,56471
Kyle Allen,2019,495000
Kyle Allen,2020,675000
Kyle Allen,2021,850000
Kyle Allen,2022,2500000
Reggie Bonnafon,2018,129200
Reggie Bonnafon,2019,495000
Reggie Bonnafon,2020,200000
Reggie Bonnafon,2021,212799
Brendan Mahon,2018,464971
Taylor Hearn,2018,112941
J.T. Barrett,2018,7600
J.T. Barrett,2019,8000
J.T. Gray,2018,84000
J.T. Gray,2019,570000
J.T. Gray,2020,750000
J.T. Gray,2021,2100000
J.T. Gray,2022,2000000
Colton Jumper,2019,378000
Keith Kirkwood,2018,225882
Keith Kirkwood,2019,413824
Keith Kirkwood,2020,800000
Keith Kirkwood,2021,233866
Keith Kirkwood,2022,115000
Henry Mondeaux,2019,136000
Henry Mondeaux,2020,394706
Henry Mondeaux,2021,693333
Henry Mondeaux,2022,321666
Taylor Stallworth,2018,490000
Taylor Stallworth,2019,373412
Taylor Stallworth,2020,750000
Taylor Stallworth,2021,920000
Taylor Stallworth,2022,747500
Linden Stephens,2018,45600
Linden Stephens,2019,116471
Linden Stephens,2020,595588
Linden Stephens,2021,36800
Nate Wozniak,2018,129200
Nate Wozniak,2019,16000
Deon Yelder,2018,282353
Deon Yelder,2019,570000
Deon Yelder,2020,750000
Deon Yelder,2021,98000
Sergio Bailey,2018,364000
Cole Boozer,2018,129200
Donnie Ernsberger,2018,56471
Demone Harris,2018,45600
Demone Harris,2019,201176
Demone Harris,2020,67200
Demone Harris,2021,124711
Demone Harris,2022,115000
Tanner Hudson,2018,84706
Tanner Hudson,2019,570000
Tanner Hudson,2020,661765
Tanner Hudson,2022,1035000
Godwin Igwebuike,2018,141176
Godwin Igwebuike,2021,780000
Godwin Igwebuike,2022,103500
Shaun Wilson,2018,441823
Shaun Wilson,2019,8000
Dennis Gardeck,2018,486000
Dennis Gardeck,2019,570000
Dennis Gardeck,2020,750000
Dennis Gardeck,2021,3384000
Dennis Gardeck,2022,3590000
Dennis Gardeck,2023,3610000
Dennis Gardeck,2024,2800000
Will House,2018,7600
A.J. Howard,2018,76000
A.J. Howard,2019,8000
Alec James,2018,15200
Chad Kanoff,2018,30400
Chad Kanoff,2019,96000
Matt McCrane,2018,28235
Matt McCrane,2020,126000
Matt McCrane,2021,9200
Jonathan Owens,2018,375000
Jonathan Owens,2019,40000
Jonathan Owens,2020,143529
Jonathan Owens,2021,251111
Jonathan Owens,2022,905000
Trent Sherfield,2018,490000
Trent Sherfield,2019,570000
Trent Sherfield,2020,750000
Trent Sherfield,2021,920000
Trent Sherfield,2022,1187500
Tavierre Thomas,2018,480000
Tavierre Thomas,2019,570000
Tavierre Thomas,2020,750000
Tavierre Thomas,2021,2250000
Tavierre Thomas,2022,1750000
Jalen Tolliver,2018,112941
Zeke Turner,2018,483000
Zeke Turner,2019,570000
Zeke Turner,2020,750000
Zeke Turner,2021,2133000
Zeke Turner,2022,1500000
Andrew Vollert,2018,60800
Andrew Vollert,2019,378000
Jeremiah Kolone,2019,136000
Jeremiah Kolone,2021,165600
Jeremiah Kolone,2022,126500
Steven Mitchell,2018,28235
Steven Mitchell,2019,291177
Steven Mitchell,2020,39706
Ramon Richards,2018,129200
Tegray Scales,2018,15200
Tegray Scales,2020,71765
Tegray Scales,2021,86667
Tegray Scales,2022,207000
Steven Dunbar,2018,28235
Ross Dwelley,2018,338824
Ross Dwelley,2019,570000
Ross Dwelley,2020,750000
Ross Dwelley,2021,1600000
Ross Dwelley,2022,1035000
Jamar McGloster,2018,68400
Niles Scott,2018,169412
Niles Scott,2019,393000
Niles Scott,2020,25200
Niles Scott,2021,46000
