,Name,Year,Salary
14661,Tre Mason,2015,530035
284,Robert Ayers,2015,1937500
15385,Shamar Stephen,2015,411758
290,Ronnie Hillman,2015,770000
14656,Jay Bromley,2015,545000
14650,Preston Brown,2015,540000
12145,Caleb Sturgis,2015,481765
18758,Shakim Phillips,2015,112200
18332,Michael Lee,2015,19800
18750,Tyler Murphy,2015,52800
17374,Ibraheim Campbell,2015,947008
17367,Jamil Douglas,2015,953564
17361,Gabe Wright,2015,956156
16060,Brian Dixon,2015,510000
13043,Martin Wallace,2015,52800
16063,Kasim Edebali,2015,510000
17357,Arie Kouandjio,2015,956672
17355,Tre' Jackson,2015,958740
17350,T.J. Clemmings,2015,959956
17345,Clayton Geathers,2015,968928
13690,Kenny Demens,2015,431647
13040,Darius Eubanks,2015,30000
13047,Josh Aubrey,2015,103235
17337,Justin Hardy,2015,975820
17333,Jeremy Langford,2015,978624
17325,Jamison Crowder,2015,980624
13686,Colton Schmidt,2015,510000
13675,Tress Way,2015,510000
13049,Eric Martin,2015,109765
16069,Je'Ron Hamm,2015,25588
17323,James Sample,2015,935404
13664,Brandon McManus,2015,510000
17320,Bryce Petty,2015,988696
17313,Daryl Williams,2015,992120
17342,Jalston Fowler,2015,972716
13692,Robert Hughes,2015,72600
17381,Rodney Gunter,2015,944916
17386,Blake Bell,2015,940132
17480,DeAndre Smelter,2015,663688
16047,Shamiel Gary,2015,153529
13711,Marcus Harris,2015,318000
17468,Shaquille Mason,2015,878524
17466,Terry Poole,2015,112200
17461,Jake Ryan,2015,891676
17454,Jon Feliciano,2015,895652
13709,Kendall Gaskins,2015,255882
16052,Deontae Skinner,2015,112200
17445,Damien Wilson,2015,901316
17437,Mike Davis,2015,848721
17432,Buck Allen,2015,909472
17424,Kwon Alexander,2015,810967
13702,John Wetzel,2015,26400
17420,Vince Mayle,2015,25588
13699,Dalton Freeman,2015,39600
13033,Doug Legursky,2015,745000
16056,Brandon Coleman,2015,435000
17410,Za'Darius Smith,2015,918152
17407,Doran Grant,2015,230294
17402,Josh Shaw,2015,928724
13696,T.J. Barnes,2015,150000
17398,Andrew Donnal,2015,931936
17394,Ramik Wilson,2015,935124
13037,Manny Ramirez,2015,1400000
17305,Trey Flowers,2015,959520
17296,Angelo Blackson,2015,1006616
17293,Paul Dawson,2015,1016948
16072,Nic Jacobs,2015,510000
17177,John Miller,2015,1115120
13069,Fozzy Whittaker,2015,660000
16092,Kerry Wynn,2015,510000
17173,Alex Carter,2015,1041160
17169,Eli Harold,2015,1132372
17161,P.J. Williams,2015,1023912
17153,Duke Johnson,2015,1145092
13638,Sheldon Price,2015,25588
13077,Russell Shepard,2015,585000
17145,Chris Conley,2015,1147436
13084,Tim Wright,2015,585000
13630,Adam Replogle,2015,318000
17141,Garrett Grayson,2015,1168168
17139,Owamagbe Odighizuwa,2015,1175500
13622,Will Compton,2015,510000
17131,Tevin Coleman,2015,1180244
17126,Jamon Brown,2015,1189816
17118,Hroniss Grasu,2015,1196920
13088,Rashaan Melvin,2015,26400
13616,Brandon Marshall,2015,585000
16102,Kerry Hyder,2015,25588
13098,Patrick Omameh,2015,585000
474,Demarcus Dobbs,2015,825000
17115,Jaelen Strong,2015,1206984
17104,Tyler Lockett,2015,1221752
13065,Keavon Milton,2015,52800
17483,Max Garcia,2015,780688
13645,Jumal Rolle,2015,90000
17185,Lorenzo Mauldin,2015,1109016
13660,Daryl Smith,2015,3000000
16074,Seantavius Jones,2015,60000
17284,Steven Nelson,2015,1016948
17280,Geneo Grissom,2015,1016948
16076,Micajah Reynolds,2015,318000
17277,Xavier Cooper,2015,1027284
16078,George Uko,2015,112200
17274,Matt Jones,2015,1034416
17265,Ty Montgomery,2015,1027779
13055,MarQueis Gray,2015,585000
16080,Lawrence Virgil,2015,333000
462,Cassius Vaughn,2015,43824
17257,Henry Anderson,2015,993617
17252,Jeff Heuerman,2015,938804
17246,Chaz Green,2015,976784
17238,Carl Davis,2015,1060084
17230,Sean Mannion,2015,1060796
17219,Danielle Hunter,2015,1062224
13061,Patrick Lewis,2015,585000
17216,Sammie Coates,2015,1066516
16084,Kelcy Quarles,2015,60000
17209,David Johnson,2015,1074372
17201,Tyler Kroft,2015,1082776
17192,Jordan Hicks,2015,1032673
17188,Craig Mager,2015,1096580
16087,Xavier Grimble,2015,112200
17491,Mark Glowinski,2015,780688
17501,Marcus Hardison,2015,780688
17504,Tray Walker,2015,780688
17760,B.J. Dubose,2015,0
17755,Darius Philon,2015,555588
17753,JaCorey Shepherd,2015,439112
13763,Frankie Hammond,2015,180000
12957,Daimion Stafford,2015,585000
17749,Ian Silberman,2015,556676
13760,Chas Alecxih,2015,112200
13753,Dontrelle Inman,2015,510000
17747,Charles Gaines,2015,502077
17746,Tony Steward,2015,531299
17745,Evan Spencer,2015,51176
17740,Geremy Davis,2015,562084
12964,Patrick DiMarco,2015,735000
17737,Tyrus Thompson,2015,52800
16029,Rakim Cox,2015,112200
17734,Kaelin Clay,2015,179118
17733,Tayo Fabuluje,2015,464011
17729,Tevin Mitchel,2015,318000
17728,Kyshoen Jarrett,2015,570628
12974,Lerentee McCray,2015,510000
17724,Michael Bennett,2015,573700
13749,Emmett Cleary,2015,179118
17722,Max Valles,2015,76765
17721,Matthew Wells,2015,19800
12983,C.J. Anderson,2015,585000
17762,Nick O'Leary,2015,102353
17717,Deiontrez Mount,2015,500564
16026,Pierce Burton,2015,33000
16025,Conor Boffeli,2015,13200
17822,Andy Gallik,2015,536472
12903,Anthony Levine,2015,1200000
17821,Amarlo Herrera,2015,25588
17818,Aaron Ripkowski,2015,541396
17817,Josh Robinson,2015,46200
12912,Markus Wheaton,2015,605000
17805,Darren Waller,2015,477272
16010,Garrison Smith,2015,112200
17799,Darius Kilgo,2015,546556
13783,Travis Long,2015,318000
13781,G.J. Kinne,2015,92400
17795,A.J. Derby,2015,430052
13779,Fred Williams,2015,66000
13775,Rashad Ross,2015,435000
12919,Tyrann Mathieu,2015,789687
17785,Quandre Diggs,2015,550352
16016,Damien Williams,2015,510000
17780,Leterrius Walton,2015,551928
12935,Vance McDonald,2015,732198
13766,Demetrius Harris,2015,510000
17777,Randall Telfer,2015,264260
17774,Derron Smith,2015,553632
17772,Randall Evans,2015,25588
12943,Johnthan Banks,2015,834666
17768,Malcolm Johnson,2015,526923
12947,Jordan Reed,2015,605000
16111,Brent Qvale,2015,435000
16031,Isame Faciane,2015,112200
17713,Keith Mumphery,2015,601252
13018,Lawrence Okoye,2015,46200
17606,Tony Lippett,2015,649764
17604,Karlos Williams,2015,650352
17596,Tyeler Davison,2015,652224
17591,Kyle Emanuel,2015,653572
17590,Jarvis Harrison,2015,71788
17587,David Parry,2015,655008
13718,Ryan Spadola,2015,72600
17585,Cedric Thompson,2015,112200
17581,Jay Ajayi,2015,614518
17580,Davis Tull,2015,539732
17573,Brett Hundley,2015,658632
17560,Stefon Diggs,2015,662712
17548,Bobby McCain,2015,663288
17545,Mykkele Thompson,2015,546864
13713,Travis Howard,2015,318000
16043,Austin Wentworth,2015,333000
17537,MyCole Pruitt,2015,665588
17525,Adrian Amos,2015,667280
17522,Martrell Spaight,2015,569713
13023,Darryl Morris,2015,585000
16045,Dom Williams,2015,112200
17518,Rashad Greene,2015,630640
17516,David Cobb,2015,624529
17505,Grady Jarrett,2015,682852
16037,Zac Kerin,2015,435000
17715,Robert Myers,2015,25588
17610,C.J. Uzomah,2015,647764
17620,Shaq Riddick,2015,646832
12991,Nickell Robey-Coleman,2015,1885000
17709,Cameron Artis-Payne,2015,601252
13744,Demontre Hurst,2015,120000
17702,James O'Shaughnessy,2015,553076
17697,D.J. Alexander,2015,601252
17688,Nick Boyle,2015,498899
17681,Tye Smith,2015,601252
17673,David Mayo,2015,601252
17665,Michael Burton,2015,619356
13739,Justin Staples,2015,360000
13737,Cierre Wood,2015,295059
13734,Brad Wing,2015,510000
13001,Stefan Charles,2015,585000
17663,Damian Swann,2015,622232
17655,Joe Cardona,2015,552500
17647,Bradley Pinion,2015,629200
13725,Chris Hubbard,2015,510000
16034,Donte Foster,2015,6600
17643,Lorenzo Doss,2015,632212
17640,Ryan Russell,2015,603576
17637,Kenny Bell,2015,522836
13010,Kevin McDermott,2015,585000
17635,Neiron Ball,2015,612795
17627,Jesse James,2015,643912
17622,J.J. Nelson,2015,644800
13721,Jason Weaver,2015,318000
17823,Obum Gwacham,2015,435000
17099,Clive Walford,2015,1229504
17086,Jeremiah Poutasi,2015,1237260
13280,John Lotulelei,2015,60000
16514,David Foucault,2015,85800
13511,Zach Line,2015,585000
13285,Zach Sudfeld,2015,585000
13287,Rontez Miles,2015,230294
13506,Sharrif Floyd,2015,1139200
16251,Antonio Andrews,2015,510000
13503,Justin Tuggle,2015,585000
13296,LaAdrian Waddle,2015,103235
16512,Douglas McNeil,2015,26400
16253,Travis Coons,2015,435000
16515,Michael Huey,2015,6600
16500,Cairo Santos,2015,510000
16495,Tyler Patmon,2015,60000
16256,Gabe Ikard,2015,76765
13304,Casey Hayward,2015,841352
16493,Jason Ankrah,2015,112200
13492,A.J. Bouye,2015,585000
16488,Julius Warmsley,2015,19800
16268,Rashad Lawrence,2015,19800
16477,Denico Autry,2015,510000
13315,Lane Taylor,2015,585000
16271,Silas Redd,2015,333000
16273,Robert Thomas,2015,100412
16254,James Gayle,2015,318000
13518,Rodney Smith,2015,34412
16244,Keith Lewis,2015,19800
16242,Nate Askew,2015,66000
16554,Earl Okine,2015,51177
13232,Joplo Bartu,2015,137647
16553,Jarryd Hayne,2015,51176
16227,Marcus Roberson,2015,510000
16549,Brian Peters,2015,358235
16542,Brett Jones,2015,318000
13235,Paul Worrilow,2015,585000
16541,Ben Heenan,2015,59400
16230,Trey Watts,2015,60000
13242,Ryan Schraeder,2015,585000
16540,Duron Carter,2015,112200
16537,Delvin Breaux,2015,447000
16535,Tim Hightower,2015,394412
13534,Nick Williams,2015,510000
13249,Charles James,2015,330000
16533,Danny Mason,2015,39600
13530,Ka'Lial Glaud,2015,333000
16525,Chris Manhertz,2015,112200
13253,LaRoy Reynolds,2015,481765
16523,Uani 'Unga,2015,435000
13262,Abry Jones,2015,585000
16233,Ethan Westbrooks,2015,510000
16239,Josh Allen,2015,46200
13525,Sam Shields,2015,5875000
13270,Carson Tinker,2015,1150000
13486,Terence Garvin,2015,585000
16278,L.J. McCray,2015,416294
16471,Taylor Gabriel,2015,510000
16467,Robert Nelson,2015,6600
13370,Josh Kline,2015,1335000
13444,Josh Hill,2015,585000
16411,Erle Ladson,2015,92400
16410,Kona Schwenke,2015,318000
13440,Tim Lelito,2015,585000
16405,Ben Gottschalk,2015,39600
13436,Khiry Robinson,2015,585000
16403,Austin Brown,2015,318000
16357,Todd Davis,2015,510000
13431,Marlon Brown,2015,585000
13378,Joe Vellano,2015,13200
13382,Ryan Robinson,2015,333000
16365,George Winn,2015,330000
16370,Tony Hills,2015,569706
13385,Matt McGloin,2015,585000
16401,Donald Hawkins,2015,46200
13423,Ray-Ray Armstrong,2015,206471
16398,Blake Annen,2015,19800
13412,Cody Davis,2015,585000
16395,T.J. Fatinikun,2015,374647
16377,Bryan Witzmann,2015,13200
13403,Daren Bates,2015,585000
13399,Gerald Rivers,2015,39600
13392,Benny Cunningham,2015,585000
16389,Jerome Cunningham,2015,230294
16341,Adrian Phillips,2015,90000
16225,Alex Bayer,2015,112200
16413,Seth Roberts,2015,435000
16331,Senorise Perry,2015,333000
13474,Benson Mayowa,2015,585000
13324,Andy Mulumba,2015,585000
16281,Kyle Sebetic,2015,6600
13327,Jake Stoneburner,2015,480000
16458,K'Waun Williams,2015,510000
13470,Alvin Bailey,2015,585000
13332,Myles White,2015,390000
16283,C.J. Goodwin,2015,59400
16300,James Morris,2015,114176
16303,Malcolm Butler,2015,510000
16454,RaShaun Allen,2015,30000
16309,Tyler Ott,2015,25588
16442,Cameron Brate,2015,450000
13345,Melvin White,2015,105600
13348,Brian Folkerts,2015,240882
16319,Chris McCain,2015,510000
13467,Kenneth Boatright,2015,333000
16432,James Ferentz,2015,435000
16323,Orleans Darkwa,2015,510000
13459,Luke Willson,2015,585000
13355,Kenbrell Thompkins,2015,378529
13456,Kevin Reddick,2015,172059
16427,Branden Oliver,2015,416294
16423,William Poehls,2015,112200
13358,Ryan Allen,2015,2585000
13365,Chris Barker,2015,84700
16557,James Winchester,2015,435000
16566,Efe Obada,2015,33000
16573,Jordan Berry,2015,435000
16932,Eric Kendricks,2015,2444760
16929,Hau'oli Kikaha,2015,2525044
16152,David Fluellen,2015,112200
13121,Tony Jefferson,2015,585000
16922,Benardrick McKinney,2015,2582364
16920,Jalen Collins,2015,2642516
16914,Devin Funchess,2015,2710192
13130,Jaron Brown,2015,585000
13593,Chance Casey,2015,66000
16912,Dorial Green-Beckham,2015,2770348
16905,Eddie Goldman,2015,2830500
16893,Preston Smith,2015,2898176
16161,Howard Jones,2015,332647
16165,Josh Mauro,2015,510000
16887,Devin Smith,2015,2965852
16881,T.J. Yeldon,2015,2995928
13141,Jahleel Addae,2015,585000
16873,Mario Edwards Jr.,2015,3071120
16862,Donovan Smith,2015,3108716
16854,Landon Collins,2015,3146316
13149,Nick Becton,2015,447353
16847,Malcom Brown,2015,4231896
16175,Alden Darby,2015,105600
13155,Bradley McDougald,2015,585000
16842,Stephone Anthony,2015,4318068
16941,Jaquiski Tartt,2015,2358284
16177,Chris Davis,2015,270000
16947,Eric Rowe,2015,2243992
16955,Denzel Perryman,2015,2168800
17084,D'Joun Smith,2015,1174225
17077,Jordan Richards,2015,1394308
16118,George Atkinson III,2015,46200
16122,Carlos Fields,2015,127941
17068,Frank Clark,2015,1409344
17065,Quinten Rollins,2015,1416864
17058,Ali Marpet,2015,1439424
469,Sammie Lee Hill,2015,3900000
13607,Marcus Cromartie,2015,270000
17047,Randy Gregory,2015,1469500
16127,Scott Simonson,2015,330000
17041,Ty Sambrailo,2015,1492060
17032,Markus Golden,2015,1544696
17019,Rob Havenstein,2015,1582288
17017,Senquez Golson,2015,1604848
16133,Josh Andrews,2015,435000
13603,Julian Talley,2015,13200
17009,Maxx Williams,2015,1642444
17001,Ameer Abdullah,2015,1717636
16997,Jake Fisher,2015,1792832
16142,Karim Barton,2015,112200
16988,Jordan Phillips,2015,1868024
16982,Nate Orchard,2015,1943220
16973,Ronald Darby,2015,2018412
16963,Mitch Morse,2015,2093604
16146,Trey Burton,2015,510000
17090,A.J. Cann,2015,1236596
13581,Josh Martin,2015,206471
16828,Phillip Dorsett,2015,4611664
16685,Andrus Peat,2015,6981180
13560,Alex Tanney,2015,60000
16677,Danny Shelton,2015,7206760
16670,Trae Waynes,2015,8109084
16664,Todd Gurley,2015,8748224
16657,Ereck Flowers,2015,9161788
16651,Vic Beasley,2015,9236984
13205,Cameron Lawrence,2015,585000
16203,Dillon Farrell,2015,99000
16644,Kevin White,2015,10740852
16634,Leonard Williams,2015,12244720
16624,Brandon Scherff,2015,14124556
16612,Amari Cooper,2015,15177268
16604,Dante Fowler Jr.,2015,15778812
16595,Marcus Mariota,2015,16305164
16206,Shayne Skov,2015,102353
13547,Sam Brenner,2015,210000
16210,Dion Bailey,2015,358235
13215,Damion Square,2015,309706
16212,Brock Coyle,2015,426706
16583,Jameis Winston,2015,17132292
16218,Garry Gilliam,2015,510000
13228,Matthew Tucker,2015,395471
13544,Michael Hill,2015,333000
16223,Jackson Jeffcoat,2015,416294
13196,Jeff Heath,2015,585000
16836,Damarious Randall,2015,4451892
16697,DeVante Parker,2015,6605212
16706,Melvin Gordon,2015,6454828
16818,Laken Tomlinson,2015,4913360
13166,Tyler Bray,2015,510000
16806,Byron Jones,2015,4950956
16180,Greg Ducre,2015,270000
16183,Javontee Herndon,2015,230294
13173,Andy Studebaker,2015,153529
16798,Breshad Perriman,2015,5026148
13176,Jack Doyle,2015,585000
16789,Shaq Thompson,2015,5101344
16778,D.J. Humphries,2015,5176536
16774,Shane Ray,2015,5326924
16763,Bud Dupree,2015,5402116
16186,Tenny Palepoi,2015,333000
16191,Jeremiah Sirles,2015,510000
16756,Cedric Ogbuehi,2015,5477312
16748,Nelson Agholor,2015,5514908
16740,Cameron Erving,2015,5552504
13576,Chris Pantale,2015,99000
13185,George Selvie,2015,1200000
13570,A.J. Francis,2015,150000
16732,Marcus Peters,2015,5665296
16720,Arik Armstead,2015,5853276
16714,Kevin Johnson,2015,6003664
16197,Colton Underwood,2015,33000
13188,Terrance Williams,2015,625000
16199,Asante Cleveland,2015,30000
16000,Kamal Johnson,2015,6600
17826,Christian Ringo,2015,264106
17832,Reshard Cliett,2015,408484
18446,Corey Crawford,2015,112200
18439,Daniel Brown,2015,127941
18438,Leon Brown,2015,6600
18437,Cam Worthy,2015,320500
15738,Keith Smith,2015,46200
12576,Michael Mauti,2015,585000
18436,Julian Wilson,2015,444000
18432,De'Ondre Wesley,2015,255882
18431,Nick Perry,2015,23700
18428,Terrence Magee,2015,76765
15750,Chris Whaley,2015,435000
18447,Terrance Plummer,2015,26400
18422,Kaleb Johnson,2015,76765
18416,Nick Easton,2015,332647
18413,Blaine Clausell,2015,46200
18406,DeAndre Carter,2015,19800
18404,Brennen Beyer,2015,112200
15756,Shaquil Barrett,2015,435000
12583,Reid Fragel,2015,33000
15769,Kapri Bibbs,2015,72600
18402,Mitchell Henry,2015,79200
18400,Matt Rotheram,2015,188153
12586,Armonty Bryant,2015,601375
18395,Larry Pinkard,2015,19800
15753,Kenny Anunike,2015,393706
450,Jared Cook,2015,7000000
18451,Reggie Bell,2015,85800
12571,Vinston Painter,2015,85800
15704,Connor Shaw,2015,318000
18489,Blake Renaud,2015,66000
18481,Anthony Harris,2015,435000
18478,SaQwan Edwards,2015,25588
18477,Mitchell Bell,2015,112200
18476,Tevin McDonald,2015,76765
12545,Jeremy Harris,2015,30000
15708,Willie Snead,2015,435000
18472,Leon Orr,2015,102353
18470,Josh Shirley,2015,19800
15718,Davon Coleman,2015,13200
12548,Brice Butler,2015,550588
18468,Jimmy Hall,2015,338000
12554,Demetrius McCray,2015,585000
18466,Gus Johnson,2015,66000
18462,Gabe Holmes,2015,204706
15727,Ben Malena,2015,33000
15728,Ronald Patrick,2015,26400
14011,Eric Winston,2015,950000
12557,Darius Slay,2015,885846
18460,Takoby Cofield,2015,122200
18454,Quinton Dunbar,2015,358235
18452,Trey Williams,2015,51177
15731,Dashaun Phillips,2015,153529
15735,Jarrod Pughsley,2015,102353
18392,Ladarius Gunter,2015,440000
18389,John Crockett,2015,127941
12590,Stepfan Taylor,2015,585000
15774,Isaiah Burse,2015,59400
15796,Cornelius Lucas,2015,510000
18341,Terron Ward,2015,436000
18337,Shane Wynn,2015,19800
15805,Jacob Maxwell,2015,13200
18334,Robenson Therezie,2015,435000
12638,David Bakhtiari,2015,585000
15809,Mohammed Seisay,2015,333000
15812,Jayrone Elliott,2015,510000
18331,Kevin White,2015,52800
12650,David Bass,2015,585000
18330,Joshua Stangby,2015,13200
18327,Joey Mbu,2015,102353
15816,John Fullington,2015,318000
18326,Derek Akunne,2015,13200
18322,Cody Clay,2015,318000
12658,Ryan Jensen,2015,510000
18321,Beau Gardner,2015,321000
18320,Zack Hodges,2015,66000
12672,Quanterus Smith,2015,39600
18319,Tyler Varga,2015,359412
18316,Quan Bray,2015,255882
12675,Tavarres King,2015,92400
13945,Ryan Griffin,2015,510000
18315,Junior Sylvestre,2015,326000
15822,Rajion Neal,2015,33000
12633,Khaled Holmes,2015,585000
12535,Jon Bostic,2015,546209
18346,Deion Barnes,2015,112200
18347,Durell Eskridge,2015,79200
18385,Alonzo Harris,2015,13200
15778,Bennie Fowler,2015,435000
18382,Zach Laskey,2015,112200
12594,Ryan Seymour,2015,68824
18377,Matt Longacre,2015,230294
13977,Brynden Trawick,2015,585000
12597,Brad Sorensen,2015,13200
18370,Malcolm Brown,2015,25588
18368,Louis Trinca-Pasat,2015,76765
15783,Bryn Renner,2015,13200
12600,Cornelius Washington,2015,585000
15786,Juwan Thompson,2015,510000
18365,Isiah Ferguson,2015,319000
12605,Nicholas Williams,2015,510000
12614,J.C. Tretter,2015,585000
18362,Darrell Williams,2015,394324
18358,Cameron Lynch,2015,437000
15789,Louis Young,2015,0
15792,Jerome Couplin,2015,437118
13969,Bobby Rainey,2015,1542000
12623,Quinton Patton,2015,585000
18355,Bradley Marquez,2015,441500
18354,Taiwan Jones,2015,76765
18353,Julian Howsare,2015,39600
18348,Jordan Williams,2015,6600
12627,Gerald Hodges,2015,447353
15701,Jonathan Krause,2015,153529
18490,Gavin Lutman,2015,13200
18491,Isaac Fruechte,2015,112200
15639,Darrin Reaves,2015,79200
15642,Cody Booth,2015,450000
14059,Rashean Mathis,2015,1859375
18698,Chris Hackett,2015,6600
18694,Caushaud Lyons,2015,142765
18687,Daniel Munyer,2015,0
18680,De'Vante Bausby,2015,13200
15644,Brandon Dunn,2015,360000
18674,Manasseh Garner,2015,6600
18669,David Irving,2015,351353
12452,Chris Gragg,2015,585000
18662,Justin March-Lillard,2015,328000
18661,Tyson Chandler,2015,325500
18657,Zach Zenner,2015,364294
14053,Marcus Ball,2015,92400
12457,Akeem Spence,2015,550588
18656,Torrian Wilson,2015,52800
14040,Charley Hughlett,2015,435000
18654,Kevin Snyder,2015,19800
18650,Isaiah Johnson,2015,204706
18649,Casey Pierce,2015,112200
18643,T.Y. McGill,2015,435000
14038,Seyi Ajirotutu,2015,825000
15651,Ryan Groy,2015,180000
18642,Deshon Foxx,2015,13200
12447,Quintin Demps,2015,870000
12467,Rex Burkhead,2015,585000
18699,Deshazor Everett,2015,358235
18710,Rannell Hall,2015,76765
14071,Rolando McClain,2015,2104779
12408,Tourek Williams,2015,585000
12412,B.J. Daniels,2015,60000
12416,Latavius Murray,2015,585000
12426,Kenny Vaccaro,2015,1261792
15609,Corey Brown,2015,510000
18746,Eli Rogers,2015,323000
18745,Ross Scheuerman,2015,26400
14064,Akeem Davis,2015,90000
18744,Micah Hatchie,2015,319000
18740,Will Tye,2015,358235
18738,Ben Edwards,2015,51176
12434,Mychal Rivera,2015,585000
