playerName,playerId,year,team,salary,signingBonus,rosterBonus,workoutBonus,restructureBonus,optionBonus,incentive,totalCash
Eric Kush,12452,2017,bears,"$800,000",-,"$500,000",-,-,-,-,"$1,300,000"
Eric Kush,12452,2018,bears,"$1,400,000",-,-,-,-,-,-,"$1,400,000"
Harry Douglas,3972,2008,falcons,"$295,000","$704,050",-,-,-,-,-,"$999,050"
Harry Douglas,3972,2009,falcons,"$385,000",-,-,-,-,-,-,"$385,000"
Harry Douglas,3972,2010,falcons,"$470,000",-,-,-,-,-,-,"$470,000"
Harry Douglas,3972,2011,falcons,"$1,200,000",-,-,-,-,-,-,"$1,200,000"
Harry Douglas,3972,2012,falcons,"$1,250,000","$2,250,000",-,-,-,-,-,"$3,500,000"
Harry Douglas,3972,2013,falcons,"$1,750,000",-,-,-,-,"$1,000,000",-,"$2,750,000"
Harry Douglas,3972,2014,falcons,"$2,750,000",-,-,-,-,-,-,"$2,750,000"
Harry Douglas,3972,2015,tennessee,"$1,550,000","$2,200,000",-,-,-,-,"$48,852","$3,798,852"
Harry Douglas,3972,2016,tennessee,"$1,500,000",-,"$500,000",-,-,-,-,"$2,000,000"
Harry Douglas,3972,2017,tennessee,"$1,200,000","$100,000","$309,375",-,-,-,-,"$1,609,375"
Evan Panfil,22539,2017,bucs,"$465,000",-,-,-,-,-,-,"$465,000"
Evan Panfil,22539,2018,bucs,"$555,000",-,-,-,-,-,-,"$555,000"
Evan Panfil,22539,2019,bucs,"$645,000",-,-,-,-,-,-,"$645,000"
DeAndre Elliot,19578,2016,hawks3,"$450,000","$10,000",-,-,-,-,-,"$460,000"
DeAndre Elliot,19578,2017,hawks3,"$363,000",-,-,-,-,-,-,"$363,000"
DeAndre Elliot,19578,2018,hawks3,"$630,000",-,-,-,-,-,-,"$630,000"
Scott Simonson,15044,2014,oakland,"$420,000",-,-,-,-,-,-,"$420,000"
Scott Simonson,15044,2014,oakland,"$81,900",-,-,-,-,-,-,"$81,900"
Scott Simonson,15044,2015,panthers,"$330,000",-,-,-,-,-,-,"$330,000"
Scott Simonson,15044,2014,oakland,-,"$1,000",-,-,-,-,-,"$1,000"
Scott Simonson,15044,2015,panthers,"$46,200",-,-,-,-,-,-,"$46,200"
Scott Simonson,15044,2016,panthers,"$176,470",-,-,-,-,-,-,"$176,470"
Scott Simonson,15044,2016,panthers,"$61,674",-,-,-,-,-,-,"$61,674"
Scott Simonson,15044,2016,panthers,"$55,200",-,-,-,-,-,-,"$55,200"
Scott Simonson,15044,2017,panthers,"$690,000",-,-,-,-,-,-,"$690,000"
Joe Hawley,6625,2010,falcons,"$320,000","$483,180",-,-,-,-,-,"$803,180"
Joe Hawley,6625,2011,falcons,"$405,000",-,-,-,-,-,-,"$405,000"
Joe Hawley,6625,2012,falcons,"$540,000",-,-,-,-,-,-,"$540,000"
Joe Hawley,6625,2013,falcons,"$630,000",-,-,-,-,-,-,"$630,000"
Joe Hawley,6625,2014,falcons,"$1,000,000","$2,000,000",-,-,-,-,-,"$3,000,000"
Joe Hawley,6625,2015,bucs,"$1,328,125",-,-,-,-,-,"$57,886","$1,386,011"
Joe Hawley,6625,2016,bucs,"$2,500,000",-,"$250,000",-,-,-,"$750,000","$3,500,000"
Joe Hawley,6625,2017,bucs,"$1,750,000","$250,000","$1,000,000",-,-,-,-,"$3,000,000"
Joe Hawley,6625,2018,bucs,"$2,500,000",-,-,-,-,-,-,"$2,500,000"
B.J. Finney,17284,2015,Pittsburgh-Steelers-logo-psd22874,-,"$10,000",-,-,-,-,-,"$10,000"
B.J. Finney,17284,2015,Pittsburgh-Steelers-logo-psd22874,"$92,400",-,-,-,-,-,-,"$92,400"
B.J. Finney,17284,2016,Pittsburgh-Steelers-logo-psd22874,"$450,000",-,-,-,-,-,-,"$450,000"
B.J. Finney,17284,2017,Pittsburgh-Steelers-logo-psd22874,"$540,000",-,-,-,-,-,-,"$540,000"
Derek Newton,7935,2011,texans,"$375,000","$60,256",-,-,-,-,-,"$435,256"
Derek Newton,7935,2012,texans,"$465,000",-,-,-,-,-,-,"$465,000"
Derek Newton,7935,2013,texans,"$555,000",-,-,-,-,-,-,"$555,000"
Derek Newton,7935,2014,texans,"$1,431,000",-,-,-,-,-,-,"$1,431,000"
Derek Newton,7935,2015,texans,"$1,500,000","$3,750,000","$2,250,000",-,-,-,-,"$7,500,000"
Derek Newton,7935,2016,texans,"$4,750,000",-,-,-,-,-,-,"$4,750,000"
Derek Newton,7935,2017,texans,"$1,750,000",-,"$500,000",-,-,-,-,"$2,250,000"
Derek Newton,7935,2018,texans,"$2,250,000",-,"$2,500,000",-,-,-,-,"$4,750,000"
Derek Newton,7935,2019,texans,"$2,000,000",-,"$1,000,000",-,-,-,-,"$3,000,000"
Shane Ray,16747,2015,broncos,"$435,000","$4,891,923",-,-,-,-,-,"$5,326,923"
Shane Ray,16747,2016,broncos,"$849,496",-,-,-,-,-,-,"$849,496"
Shane Ray,16747,2017,broncos,"$1,263,991",-,-,-,-,-,-,"$1,263,991"
Shane Ray,16747,2018,broncos,"$1,678,484",-,-,-,-,-,-,"$1,678,484"
Chris Gragg,12504,2013,buffalo,"$405,000","$59,175",-,-,-,-,-,"$464,175"
Chris Gragg,12504,2014,buffalo,"$495,000",-,-,-,-,-,-,"$495,000"
Chris Gragg,12504,2015,buffalo,"$585,000",-,-,-,-,-,-,"$585,000"
Chris Gragg,12504,2016,buffalo,"$675,000",-,-,-,-,-,-,"$675,000"
Chris Gragg,12504,2017,jets,"$690,000",-,-,-,-,-,-,"$690,000"
D.J. Reader,19120,2016,texans,"$450,000","$215,380",-,-,-,-,"$159,000","$824,380"
D.J. Reader,19120,2017,texans,"$540,000",-,-,-,-,-,-,"$540,000"
D.J. Reader,19120,2018,texans,"$630,000",-,-,-,-,-,-,"$630,000"
D.J. Reader,19120,2019,texans,"$720,000",-,-,-,-,-,-,"$720,000"
Tajae Sharpe,19094,2016,tennessee,"$450,000","$274,884",-,-,-,-,-,"$724,884"
Tajae Sharpe,19094,2017,tennessee,"$540,000",-,-,-,-,-,-,"$540,000"
Tajae Sharpe,19094,2018,tennessee,"$630,000",-,-,-,-,-,-,"$630,000"
Tajae Sharpe,19094,2019,tennessee,"$720,000",-,-,-,-,-,-,"$720,000"
Nathan Peterman,21913,2017,buffalo,"$465,000","$239,499",-,-,-,-,-,"$704,499"
Nathan Peterman,21913,2018,buffalo,"$555,000",-,-,-,-,-,-,"$555,000"
Nathan Peterman,21913,2019,buffalo,"$645,000",-,-,-,-,-,-,"$645,000"
Nathan Peterman,21913,2020,buffalo,"$735,000",-,-,-,-,-,-,"$735,000"
Raekwon McMillan,21795,2018,dolphins,"$678,524",-,-,-,-,-,-,"$678,524"
Raekwon McMillan,21795,2017,dolphins,"$348,000","$1,556,390",-,-,-,-,-,"$1,904,390"
Raekwon McMillan,21795,2019,dolphins,"$892,049",-,-,-,-,-,-,"$892,049"
Raekwon McMillan,21795,2020,dolphins,"$1,105,573",-,-,-,-,-,-,"$1,105,573"
Caleb Kidder,22283,2017,vikings,"$7,500",-,-,-,-,-,-,"$7,500"
Caleb Kidder,22283,2017,patriots,"$465,000",-,-,-,-,-,-,"$465,000"
T.J. Yeldon,16760,2015,jaguars,"$435,000","$2,560,927",-,-,-,-,-,"$2,995,927"
T.J. Yeldon,16760,2016,jaguars,"$703,809",-,-,-,-,-,-,"$703,809"
T.J. Yeldon,16760,2017,jaguars,"$972,617",-,-,-,-,-,-,"$972,617"
T.J. Yeldon,16760,2018,jaguars,"$1,241,421",-,-,-,-,-,-,"$1,241,421"
Tyrus Thompson,16911,2015,vikings,"$18,705","$128,807",-,-,-,-,-,"$147,512"
Tyrus Thompson,16911,2015,jaguars,"$46,200",-,-,-,-,-,-,"$46,200"
Tyrus Thompson,16911,2015,lions,"$52,800",-,-,-,-,-,-,"$52,800"
Tyrus Thompson,16911,2016,neworleans,"$97,940",-,-,-,-,-,-,"$97,940"
Tyrus Thompson,16911,2016,panthers,"$34,500",-,-,-,-,-,-,"$34,500"
Tyrus Thompson,16911,2017,hawks3,"$348,000",-,-,-,-,-,-,"$348,000"
Bishop Sankey,14464,2014,tennessee,"$420,000","$1,115,272",-,-,-,-,-,"$1,535,272"
Bishop Sankey,14464,2015,tennessee,"$594,704",-,-,-,-,-,"$35,138","$629,842"
Bishop Sankey,14464,2016,patriots,"$80,000",-,-,-,-,-,-,"$80,000"
Bishop Sankey,14464,2016,kansascity,"$105,882",-,-,-,-,-,-,"$105,882"
Bishop Sankey,14464,2016,vikings,"$41,400",-,-,-,-,-,-,"$41,400"
Bishop Sankey,14464,2017,vikings,"$690,000",-,-,-,-,-,-,"$690,000"
Brandon Weeden,9832,2012,browns,"$390,000","$4,318,000",-,-,-,-,-,"$4,708,000"
Brandon Weeden,9832,2013,browns,"$757,436",-,-,-,-,-,-,"$757,436"
Brandon Weeden,9832,2014,browns,"$2,044,872",-,-,-,-,-,-,"$2,044,872"
Brandon Weeden,9832,2014,dallas,"$570,000",-,-,-,-,-,-,"$570,000"
Brandon Weeden,9832,2015,texans,"$271,764",-,-,-,-,-,-,"$271,764"
Brandon Weeden,9832,2015,dallas,"$388,235",-,-,-,-,-,-,"$388,235"
Brandon Weeden,9832,2016,texans,"$800,000",-,"$525,000",-,-,-,-,"$1,325,000"
Brandon Weeden,9832,2017,tennessee,"$592,647",-,-,-,-,-,-,"$592,647"
Victor Ochi,19378,2016,jets,"$6,900",-,-,-,-,-,-,"$6,900"
Victor Ochi,19378,2016,jets,"$52,940",-,-,-,-,-,-,"$52,940"
Victor Ochi,19378,2016,jets,"$34,500",-,-,-,-,-,-,"$34,500"
Victor Ochi,19378,2016,jets,"$55,200",-,-,-,-,-,-,"$55,200"
Victor Ochi,19378,2017,tennessee,"$540,000",-,-,-,-,-,-,"$540,000"
John Theus,19099,2016,49erslogo,"$450,000","$257,614",-,-,-,-,-,"$707,614"
John Theus,19099,2017,panthers,"$508,240",-,-,-,-,-,-,"$508,240"
John Theus,19099,2017,49erslogo,"$31,765",-,-,-,-,-,-,"$31,764"
John Theus,19099,2018,panthers,"$630,000",-,-,-,-,-,-,"$630,000"
John Theus,19099,2019,panthers,"$720,000",-,-,-,-,-,-,"$720,000"
Quinton Jefferson,19101,2016,hawks3,"$381,170","$253,823",-,-,-,-,-,"$634,993"
Quinton Jefferson,19101,2017,rams2,"$14,400",-,-,-,-,-,-,"$14,400"
Quinton Jefferson,19101,2017,hawks3,"$412,941",-,-,-,-,-,-,"$412,941"
Jack Allen,19510,2016,neworleans,"$89,700",-,-,-,-,-,-,"$89,700"
Jack Allen,19510,2016,neworleans,"$105,880",-,-,-,-,-,-,"$105,880"
Jack Allen,19510,2017,neworleans,"$540,000",-,-,-,-,-,-,"$540,000"
Colt McCoy,6593,2010,browns,"$390,000","$751,000",-,-,-,-,-,"$1,141,000"
Colt McCoy,6593,2011,browns,"$450,000",-,-,-,-,-,-,"$450,000"
Colt McCoy,6593,2012,browns,"$540,000",-,-,-,-,-,-,"$540,000"
Colt McCoy,6593,2013,49erslogo,"$630,000",-,-,-,-,-,-,"$630,000"
Colt McCoy,6593,2014,washington,"$730,000","$65,000",-,-,-,-,-,"$795,000"
Colt McCoy,6593,2015,washington,"$850,000","$150,000","$375,000",-,-,-,"$3,677","$1,378,677"
Colt McCoy,6593,2016,washington,"$1,000,000","$1,800,000","$200,000",-,-,-,-,"$3,000,000"
Colt McCoy,6593,2017,washington,"$2,800,000",-,"$200,000",-,-,-,-,"$3,000,000"
Colt McCoy,6593,2018,washington,"$2,800,000",-,"$200,000",-,-,-,-,"$3,000,000"
Rico Gathers,19171,2016,dallas,-,"$100,356",-,-,-,-,-,"$100,356"
Rico Gathers,19171,2016,dallas,"$117,300",-,-,-,-,-,-,"$117,300"
Rico Gathers,19171,2017,dallas,"$348,000",-,-,-,-,-,-,"$348,000"
Kaleb Eulls,17254,2015,neworleans,"$435,000","$10,000",-,-,-,-,"$21,612","$466,612"
Kaleb Eulls,17254,2016,chargers2,"$96,600",-,-,-,-,-,-,"$96,600"
Kaleb Eulls,17254,2016,chargers2,"$92,646",-,-,-,-,-,-,"$92,646"
Kaleb Eulls,17254,2017,NFL_Chargers_logo.svg_,"$615,000",-,-,-,-,-,-,"$615,000"
Obum Gwacham,16935,2015,neworleans,"$435,000",-,-,-,-,-,"$70,559","$505,559"
Obum Gwacham,16935,2015,hawks3,-,"$90,487",-,-,-,-,-,"$90,487"
Obum Gwacham,16935,2016,neworleans,"$379,235",-,-,-,-,-,-,"$379,235"
Obum Gwacham,16935,2017,arizona2,"$28,800",-,-,-,-,-,-,"$28,800"
Obum Gwacham,16935,2017,jets,"$470,294",-,-,-,-,-,-,"$470,294"
Jarrod Harper,22562,2017,jaguars,"$348,000",-,-,-,-,-,-,"$348,000"
Paxton Lynch,18974,2016,broncos,"$450,000","$5,091,852",-,-,-,-,-,"$5,541,852"
Paxton Lynch,18974,2017,broncos,"$880,741",-,-,-,-,-,-,"$880,741"
Paxton Lynch,18974,2018,broncos,"$1,311,481",-,-,-,-,-,-,"$1,311,481"
Paxton Lynch,18974,2019,broncos,"$1,742,222",-,-,-,-,-,-,"$1,742,222"
Forrest Lamp,21779,2017,NFL_Chargers_logo.svg_,"$348,000","$2,988,669",-,-,-,-,-,"$3,336,669"
Forrest Lamp,21779,2018,NFL_Chargers_logo.svg_,"$768,042",-,-,-,-,-,-,"$768,042"
Forrest Lamp,21779,2019,NFL_Chargers_logo.svg_,"$1,071,084",-,-,-,-,-,-,"$1,071,084"
Forrest Lamp,21779,2020,NFL_Chargers_logo.svg_,"$1,374,125",-,-,-,-,-,-,"$1,374,125"
Cedric Peerman,5485,2009,ravens,"$310,000","$780,000",-,-,-,-,-,"$1,090,000"
Cedric Peerman,5485,2010,bengals,"$385,000",-,-,-,-,-,-,"$385,000"
Cedric Peerman,5485,2012,bengals,"$540,000",-,-,-,-,-,-,"$540,000"
Cedric Peerman,5485,2013,bengals,"$715,000",-,"$350,000","$50,000",-,-,-,"$1,115,000"
Cedric Peerman,5485,2014,bengals,"$1,000,000",-,"$50,000",-,-,-,-,"$1,050,000"
