,Year,Name,Age,Team,GP,GS,W,L,T/O,GA,SA,SV,SV%,GAA,SO,GPS,MIN,QS,QS%,RBS,GA%-,GSAA,G,A,PTS,PIM,Pos
3585,2010,Matt Climie,26,DAL,1,1.0,0.0,1.0,0.0,5,38.0,33.0,0.868,5.0,0,0.0,60,0.0,0.0,0.0,,,0,0.0,0.0,0.0,G
3586,2010,Ty Conklin,33,STL,26,21.0,10.0,10.0,2.0,60,764.0,704.0,0.921,2.48,4,5.5,1451,13.0,0.619,2.0,89.0,7.79,0,1.0,1.0,4.0,G
3587,2010,Corey Crawford,25,CHI,1,1.0,0.0,1.0,0.0,3,35.0,32.0,0.914,3.04,0,0.2,59,1.0,1.0,0.0,,,0,0.0,0.0,0.0,G
3588,2010,John Curry,25,PIT,1,1.0,0.0,1.0,0.0,5,14.0,9.0,0.643,12.25,0,-0.4,24,0.0,0.0,1.0,,,0,0.0,0.0,0.0,G
3589,2010,Yann Danis,28,NJD,12,6.0,3.0,2.0,1.0,16,207.0,191.0,0.923,2.05,0,1.5,467,3.0,0.5,1.0,,,0,0.0,0.0,0.0,G
3590,2010,Jeff Deslauriers,25,EDM,48,47.0,16.0,28.0,4.0,152,1529.0,1377.0,0.901,3.26,3,7.3,2798,21.0,0.447,11.0,112.0,-16.33,0,3.0,3.0,8.0,G
3591,2010,Rick DiPietro,28,NYI,8,6.0,2.0,5.0,0.0,20,201.0,181.0,0.9,2.6,1,1.0,462,3.0,0.5,0.0,,,0,1.0,1.0,2.0,G
3592,2010,Wade Dubielewicz,31,MIN,3,1.0,1.0,1.0,0.0,5,34.0,29.0,0.853,2.98,0,0.0,101,0.0,0.0,1.0,,,0,0.0,0.0,0.0,G
3593,2010,Devan Dubnyk,23,EDM,19,16.0,4.0,10.0,2.0,64,579.0,515.0,0.889,3.57,0,2.0,1075,5.0,0.313,4.0,125.0,-12.62,0,0.0,0.0,0.0,G
3594,2010,Jeremy Duchesne,23,PHI,1,0.0,0.0,0.0,0.0,1,4.0,3.0,0.75,3.59,0,-0.1,17,0.0,,0.0,,,0,0.0,0.0,0.0,G
3595,2010,Brian Elliott,24,OTT,55,47.0,29.0,18.0,4.0,130,1424.0,1294.0,0.909,2.57,5,8.1,3038,25.0,0.532,9.0,103.0,-3.65,0,1.0,1.0,0.0,G
3596,2010,Dan Ellis,29,NSH,31,28.0,15.0,13.0,1.0,77,848.0,771.0,0.909,2.69,1,4.9,1715,14.0,0.5,5.0,102.0,-1.76,0,1.0,1.0,4.0,G
3597,2010,Ray Emery,27,PHI,29,29.0,16.0,11.0,1.0,74,783.0,709.0,0.905,2.64,3,4.2,1684,16.0,0.552,6.0,107.0,-4.52,0,1.0,1.0,2.0,G
3598,2010,Jhonas Enroth,21,BUF,1,1.0,0.0,1.0,0.0,4,37.0,33.0,0.892,4.12,0,0.1,58,0.0,0.0,0.0,,,0,0.0,0.0,0.0,G
3599,2010,Erik Ersberg,27,LAK,11,7.0,4.0,3.0,2.0,22,234.0,212.0,0.906,2.4,0,1.3,551,4.0,0.571,1.0,,,0,0.0,0.0,0.0,G
3600,2010,Marc-Andre Fleury,25,PIT,67,65.0,37.0,21.0,6.0,168,1772.0,1604.0,0.905,2.65,1,9.4,3798,30.0,0.462,11.0,107.0,-10.77,0,1.0,1.0,10.0,G
3601,2010,Mathieu Garon,32,CBJ,35,27.0,12.0,9.0,6.0,83,858.0,775.0,0.903,2.81,2,4.4,1771,17.0,0.63,7.0,109.0,-6.87,0,0.0,0.0,2.0,G
3602,2010,Jean-Sebastien Giguere,32,ANA,20,17.0,4.0,8.0,5.0,58,580.0,522.0,0.9,3.14,1,2.7,1108,6.0,0.353,3.0,113.0,-6.54,0,0.0,0.0,2.0,G
3603,2010,Jean-Sebastien Giguere,32,TOR,15,15.0,6.0,7.0,2.0,38,451.0,413.0,0.916,2.49,2,2.9,915,8.0,0.533,1.0,95.0,2.02,0,0.0,0.0,0.0,G
3604,2010,Thomas Greiss,24,SJS,16,10.0,7.0,4.0,1.0,35,399.0,364.0,0.912,2.68,0,2.4,782,7.0,0.7,0.0,99.0,0.4,0,0.0,0.0,2.0,G
3605,2010,Jonas Gustavsson,25,TOR,42,39.0,16.0,15.0,9.0,112,1146.0,1034.0,0.902,2.87,1,5.7,2340,14.0,0.359,5.0,110.0,-10.31,0,2.0,2.0,2.0,G
3606,2010,Jaroslav Halak,24,MTL,45,43.0,26.0,13.0,5.0,105,1386.0,1281.0,0.924,2.4,5,10.4,2630,26.0,0.605,5.0,85.0,17.98,0,0.0,0.0,0.0,G
3607,2010,Josh Harding,25,MIN,25,22.0,9.0,12.0,0.0,66,692.0,626.0,0.905,3.05,1,3.6,1300,9.0,0.409,4.0,107.0,-4.6,0,1.0,1.0,4.0,G
3608,2010,Johan Hedberg,36,ATL,47,42.0,21.0,16.0,6.0,115,1355.0,1240.0,0.915,2.62,3,8.7,2632,23.0,0.548,6.0,96.0,5.23,0,1.0,1.0,6.0,G
3609,2010,Jonas Hiller,27,ANA,59,58.0,30.0,23.0,4.0,152,1860.0,1708.0,0.918,2.73,2,12.7,3338,32.0,0.552,7.0,92.0,13.04,0,2.0,2.0,0.0,G
3610,2010,Jimmy Howard,25,DET,63,60.0,37.0,15.0,10.0,141,1849.0,1708.0,0.924,2.26,3,13.8,3740,36.0,0.6,7.0,86.0,23.06,0,2.0,2.0,2.0,G
3611,2010,Cristobal Huet,34,CHI,48,46.0,26.0,14.0,4.0,114,1083.0,969.0,0.895,2.5,4,4.4,2731,24.0,0.522,13.0,119.0,-17.9,0,0.0,0.0,4.0,G
3612,2010,Brent Johnson,32,PIT,23,15.0,10.0,6.0,1.0,51,541.0,490.0,0.906,2.76,0,2.9,1108,8.0,0.533,3.0,106.0,-3.0,0,1.0,1.0,0.0,G
3613,2010,Chad Johnson,23,NYR,5,4.0,1.0,2.0,1.0,11,135.0,124.0,0.919,2.35,0,0.9,281,2.0,0.5,0.0,,,0,1.0,1.0,0.0,G
3614,2010,Nikolai Khabibulin,37,EDM,18,18.0,7.0,9.0,2.0,55,602.0,547.0,0.909,3.03,0,3.4,1089,9.0,0.5,1.0,103.0,-1.58,0,0.0,0.0,4.0,G
3615,2010,Anton Khudobin,23,MIN,2,1.0,2.0,0.0,0.0,1,48.0,47.0,0.979,0.86,0,0.7,69,1.0,1.0,0.0,,,0,0.0,0.0,0.0,G
3616,2010,Miikka Kiprusoff,33,CGY,73,71.0,35.0,28.0,10.0,163,2035.0,1872.0,0.92,2.31,4,14.3,4235,44.0,0.62,9.0,90.0,17.57,0,0.0,0.0,4.0,G
3617,2010,Jason LaBarbera,30,PHX,17,13.0,8.0,5.0,1.0,33,459.0,426.0,0.928,2.13,0,3.7,928,10.0,0.769,2.0,81.0,7.73,0,0.0,0.0,0.0,G
3618,2010,Patrick Lalime,35,BUF,16,13.0,4.0,8.0,2.0,40,432.0,392.0,0.907,2.81,0,2.4,854,6.0,0.462,3.0,104.0,-1.67,0,0.0,0.0,2.0,G
3619,2010,Pascal Leclaire,27,OTT,34,31.0,12.0,14.0,2.0,93,822.0,729.0,0.887,3.2,0,2.6,1745,14.0,0.452,9.0,128.0,-20.06,0,0.0,0.0,2.0,G
3620,2010,Manny Legace,36,CAR,28,24.0,10.0,7.0,5.0,69,745.0,676.0,0.907,2.81,1,4.1,1472,11.0,0.458,4.0,104.0,-2.9,0,1.0,1.0,0.0,G
3621,2010,Kari Lehtonen,26,DAL,12,10.0,6.0,4.0,0.0,31,350.0,319.0,0.911,2.81,0,2.1,663,5.0,0.5,1.0,100.0,0.06,0,1.0,1.0,0.0,G
3622,2010,Michael Leighton,28,PHI,27,26.0,16.0,5.0,2.0,60,735.0,675.0,0.918,2.48,1,5.0,1449,18.0,0.692,4.0,92.0,5.22,0,1.0,1.0,0.0,G
3623,2010,Michael Leighton,28,CAR,7,5.0,1.0,4.0,0.0,25,164.0,139.0,0.848,4.28,0,-0.2,350,1.0,0.2,2.0,,,0,0.0,0.0,0.0,G
3624,2010,Henrik Lundqvist,27,NYR,73,72.0,35.0,27.0,10.0,167,2109.0,1942.0,0.921,2.38,4,15.0,4204,44.0,0.611,10.0,89.0,20.13,0,1.0,1.0,0.0,G
3625,2010,Roberto Luongo,30,VAN,68,67.0,40.0,22.0,4.0,167,1915.0,1748.0,0.913,2.57,4,11.8,3899,41.0,0.612,10.0,98.0,2.92,0,0.0,0.0,0.0,G
3626,2010,Joey MacDonald,29,TOR,6,5.0,1.0,4.0,0.0,17,157.0,140.0,0.892,3.2,0,0.6,319,2.0,0.4,1.0,,,0,0.0,0.0,0.0,G
3627,2010,Chris Mason,33,STL,61,61.0,30.0,22.0,8.0,148,1699.0,1551.0,0.913,2.53,2,10.5,3512,36.0,0.59,10.0,98.0,2.75,0,0.0,0.0,0.0,G
3628,2010,Steve Mason,21,CBJ,58,54.0,20.0,26.0,9.0,163,1653.0,1490.0,0.901,3.05,5,8.0,3201,25.0,0.463,15.0,111.0,-16.33,0,2.0,2.0,2.0,G
3629,2010,Curtis McElhinney,26,ANA,10,7.0,5.0,1.0,2.0,24,288.0,264.0,0.917,2.76,0,1.9,521,4.0,0.571,0.0,,,0,0.0,0.0,0.0,G
3630,2010,Curtis McElhinney,26,CGY,10,7.0,3.0,4.0,0.0,27,235.0,208.0,0.885,3.22,0,0.7,502,2.0,0.286,1.0,,,0,0.0,0.0,0.0,G
3631,2010,Ryan Miller,29,BUF,69,67.0,41.0,18.0,8.0,150,2098.0,1948.0,0.929,2.22,5,16.8,4047,48.0,0.716,6.0,81.0,36.16,0,0.0,0.0,4.0,G
3632,2010,Evgeni Nabokov,34,SJS,71,71.0,44.0,16.0,10.0,170,2168.0,1998.0,0.922,2.43,3,15.6,4194,45.0,0.634,11.0,88.0,22.37,0,0.0,0.0,6.0,G
3633,2010,Michal Neuvirth,21,WSH,17,16.0,9.0,4.0,0.0,40,464.0,424.0,0.914,2.75,0,2.9,872,10.0,0.625,4.0,97.0,1.17,0,0.0,0.0,0.0,G
3634,2010,Antti Niemi,26,CHI,39,35.0,26.0,7.0,4.0,82,936.0,854.0,0.912,2.25,7,5.7,2190,17.0,0.486,7.0,99.0,1.05,0,1.0,1.0,0.0,G
3635,2010,Antero Niittymaki,29,TBL,49,45.0,21.0,18.0,5.0,127,1388.0,1261.0,0.909,2.87,1,7.9,2657,21.0,0.467,11.0,103.0,-3.84,0,1.0,1.0,0.0,G
3636,2010,Chris Osgood,37,DET,23,21.0,7.0,9.0,4.0,63,561.0,498.0,0.888,3.02,1,1.8,1252,9.0,0.429,7.0,127.0,-13.22,0,1.0,1.0,0.0,G
3637,2010,Ondrej Pavelec,22,ATL,42,40.0,14.0,18.0,7.0,127,1353.0,1226.0,0.906,3.29,2,7.3,2317,17.0,0.425,6.0,106.0,-6.95,0,1.0,1.0,0.0,G
3638,2010,Alexander Pechurski,19,PIT,1,0.0,0.0,0.0,0.0,1,13.0,12.0,0.923,1.69,0,0.1,36,0.0,,0.0,,,0,0.0,0.0,0.0,G
3639,2010,Justin Peters,23,CAR,9,8.0,6.0,3.0,0.0,23,241.0,218.0,0.905,2.83,0,1.3,488,4.0,0.5,2.0,,,0,0.0,0.0,0.0,G
3640,2010,Carey Price,22,MTL,41,39.0,13.0,20.0,5.0,109,1244.0,1135.0,0.912,2.77,0,7.6,2358,21.0,0.538,4.0,99.0,1.38,0,1.0,1.0,8.0,G
3641,2010,Jonathan Quick,24,LAK,72,71.0,39.0,24.0,7.0,180,1927.0,1747.0,0.907,2.54,4,10.5,4258,34.0,0.479,13.0,105.0,-9.02,0,1.0,1.0,2.0,G
3642,2010,Tuukka Rask,22,BOS,45,39.0,22.0,12.0,5.0,84,1221.0,1137.0,0.931,1.97,5,10.2,2562,29.0,0.744,2.0,78.0,24.34,0,3.0,3.0,2.0,G
3643,2010,Andrew Raycroft,29,VAN,21,14.0,9.0,5.0,1.0,39,438.0,399.0,0.911,2.42,1,2.6,967,8.0,0.571,2.0,100.0,-0.14,0,0.0,0.0,4.0,G
3644,2010,Pekka Rinne,27,NSH,58,54.0,32.0,16.0,5.0,137,1541.0,1404.0,0.911,2.53,7,9.2,3246,25.0,0.463,7.0,100.0,-0.27,0,0.0,0.0,2.0,G
3645,2010,Dwayne Roloson,40,NYI,50,49.0,23.0,18.0,7.0,145,1555.0,1410.0,0.907,3.0,1,8.5,2897,27.0,0.551,10.0,105.0,-7.02,0,0.0,0.0,14.0,G
3646,2010,Alexander Salak,23,FLA,2,0.0,0.0,1.0,0.0,6,40.0,34.0,0.85,5.41,0,0.0,67,0.0,,0.0,,,0,0.0,0.0,0.0,G
3647,2010,Cory Schneider,23,VAN,2,1.0,0.0,1.0,0.0,5,59.0,54.0,0.915,3.81,0,0.4,79,1.0,1.0,0.0,,,0,0.0,0.0,0.0,G
3648,2010,Mike Smith,27,TBL,42,36.0,13.0,18.0,7.0,117,1165.0,1048.0,0.9,3.09,2,5.4,2273,17.0,0.472,6.0,113.0,-13.63,0,0.0,0.0,14.0,G
3649,2010,Jose Theodore,33,WSH,47,42.0,30.0,7.0,7.0,121,1352.0,1231.0,0.911,2.81,1,8.0,2586,25.0,0.595,7.0,101.0,-1.04,0,2.0,2.0,0.0,G
3650,2010,Tim Thomas,35,BOS,43,42.0,17.0,18.0,8.0,104,1221.0,1117.0,0.915,2.56,5,7.8,2442,26.0,0.619,9.0,96.0,4.34,0,0.0,0.0,8.0,G
3651,2010,Dustin Tokarski,20,TBL,2,0.0,0.0,0.0,0.0,3,16.0,13.0,0.813,4.06,0,-0.1,44,0.0,,0.0,,,0,0.0,0.0,0.0,G
3652,2010,Vesa Toskala,32,TOR,26,23.0,7.0,12.0,3.0,85,676.0,591.0,0.874,3.66,1,1.2,1393,7.0,0.304,7.0,142.0,-25.02,0,0.0,0.0,4.0,G
3653,2010,Vesa Toskala,32,CGY,6,3.0,2.0,0.0,0.0,8,97.0,89.0,0.918,2.27,0,0.7,212,2.0,0.667,1.0,,,0,0.0,0.0,0.0,G
3654,2010,Marty Turco,34,DAL,53,51.0,22.0,20.0,11.0,140,1605.0,1465.0,0.913,2.72,4,9.9,3088,29.0,0.569,8.0,98.0,2.41,0,4.0,4.0,10.0,G
3655,2010,Steve Valiquette,32,NYR,6,5.0,2.0,3.0,0.0,19,128.0,109.0,0.852,3.74,1,-0.1,305,2.0,0.4,2.0,,,0,0.0,0.0,0.0,G
3656,2010,Semyon Varlamov,21,WSH,26,23.0,15.0,4.0,6.0,65,718.0,653.0,0.909,2.55,2,4.2,1527,11.0,0.478,3.0,102.0,-1.29,0,1.0,1.0,0.0,G
3657,2010,Tomas Vokoun,33,FLA,63,62.0,23.0,28.0,11.0,157,2081.0,1924.0,0.925,2.55,7,15.7,3695,38.0,0.613,6.0,85.0,27.65,0,2.0,2.0,0.0,G
3658,2010,Cam Ward,25,CAR,47,44.0,18.0,23.0,5.0,119,1409.0,1290.0,0.916,2.69,0,9.2,2651,25.0,0.568,4.0,95.0,6.02,0,3.0,3.0,0.0,G
3659,2010,Matt Zaba,26,NYR,1,0.0,0.0,0.0,0.0,2,16.0,14.0,0.875,3.56,0,0.0,34,0.0,,0.0,,,0,0.0,0.0,0.0,G
3660,2011,Craig Anderson,29,COL,33,31.0,13.0,15.0,3.0,99,957.0,858.0,0.897,3.28,0,3.9,1810,15.0,0.484,9.0,119.0,-15.63,0,1.0,1.0,4.0,G
3661,2011,Craig Anderson,29,OTT,18,18.0,11.0,5.0,1.0,36,589.0,553.0,0.939,2.05,2,5.3,1055,14.0,0.778,1.0,70.0,15.31,0,0.0,0.0,0.0,G
3662,2011,Alex Auld,30,MTL,16,12.0,6.0,2.0,2.0,33,383.0,350.0,0.914,2.64,0,2.3,749,6.0,0.5,2.0,99.0,0.37,0,1.0,1.0,2.0,G
